"Participant","Results.reception.time","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","EventTime","id","Item","Item2","Condition","Factor1","Factor2","Factor3","Comments","Country","Fluent","School","Home","English","Rating","z","Antecedent","Noun"
"d943f919b6b7230b0bdc875e7333ec44",1673771859,"PennController",17,0,"experiment","NULL","Scale","Scale","Choice",1673771811213,"60b88feb0b0e8546cfeae3a1","7","t07","a","each","person","believe","NULL","Nebraska","English","English","English","English",6,1.01342974207297,"each","person"
"d943f919b6b7230b0bdc875e7333ec44",1673771859,"PennController",19,0,"experiment","NULL","Scale","Scale","Choice",1673771816242,"60b88feb0b0e8546cfeae3a1","9","t09","c","all","person","boast","NULL","Nebraska","English","English","English","English",5,0.473565300034096,"all","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",33,0,"experiment","NULL","Scale","Scale","Choice",1673774393776,"6393dfd718602159a5f4663a","23","t23","a","each","person","believe","NULL","usa","English","English","English","English",5,0.148807512096945,"each","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",29,0,"experiment","NULL","Scale","Scale","Choice",1673774402025,"6393dfd718602159a5f4663a","19","t19","a","each","person","worry","NULL","usa","English","English","English","English",5,0.148807512096945,"each","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",14,0,"experiment","NULL","Scale","Scale","Choice",1673774419431,"6393dfd718602159a5f4663a","4","t04","d","all","people","claim","NULL","usa","English","English","English","English",5,0.148807512096945,"all","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",34,0,"experiment","NULL","Scale","Scale","Choice",1673774436890,"6393dfd718602159a5f4663a","24","t24","d","all","people","think","NULL","usa","English","English","English","English",6,1.36052582488636,"all","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",16,0,"experiment","NULL","Scale","Scale","Choice",1673774463103,"6393dfd718602159a5f4663a","6","t06","b","each","people","boast","NULL","usa","English","English","English","English",5,0.148807512096945,"each","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",24,0,"experiment","NULL","Scale","Scale","Choice",1673774469620,"6393dfd718602159a5f4663a","14","t14","b","each","people","think","NULL","usa","English","English","English","English",5,0.148807512096945,"each","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",23,0,"experiment","NULL","Scale","Scale","Choice",1673774495285,"6393dfd718602159a5f4663a","13","t13","c","all","person","claim","NULL","usa","English","English","English","English",5,0.148807512096945,"all","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",31,0,"experiment","NULL","Scale","Scale","Choice",1673774502965,"6393dfd718602159a5f4663a","21","t21","c","all","person","claim","NULL","usa","English","English","English","English",5,0.148807512096945,"all","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",32,0,"experiment","NULL","Scale","Scale","Choice",1673774519143,"6393dfd718602159a5f4663a","22","t22","b","each","people","boast","NULL","usa","English","English","English","English",5,0.148807512096945,"each","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",19,0,"experiment","NULL","Scale","Scale","Choice",1673774534079,"6393dfd718602159a5f4663a","9","t09","c","all","person","boast","NULL","usa","English","English","English","English",5,0.148807512096945,"all","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",22,0,"experiment","NULL","Scale","Scale","Choice",1673774541404,"6393dfd718602159a5f4663a","12","t12","d","all","people","think","NULL","usa","English","English","English","English",5,0.148807512096945,"all","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",30,0,"experiment","NULL","Scale","Scale","Choice",1673774550131,"6393dfd718602159a5f4663a","20","t20","d","all","people","profess","NULL","usa","English","English","English","English",5,0.148807512096945,"all","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",20,0,"experiment","NULL","Scale","Scale","Choice",1673774564620,"6393dfd718602159a5f4663a","10","t10","b","each","people","profess","NULL","usa","English","English","English","English",5,0.148807512096945,"each","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",12,0,"experiment","NULL","Scale","Scale","Choice",1673774575653,"6393dfd718602159a5f4663a","2","t02","b","each","people","believe","NULL","usa","English","English","English","English",5,0.148807512096945,"each","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",27,0,"experiment","NULL","Scale","Scale","Choice",1673774582659,"6393dfd718602159a5f4663a","17","t17","c","all","person","worry","NULL","usa","English","English","English","English",5,0.148807512096945,"all","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",15,0,"experiment","NULL","Scale","Scale","Choice",1673774590082,"6393dfd718602159a5f4663a","5","t05","c","all","person","worry","NULL","usa","English","English","English","English",5,0.148807512096945,"all","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",25,0,"experiment","NULL","Scale","Scale","Choice",1673774596326,"6393dfd718602159a5f4663a","15","t15","a","each","person","boast","NULL","usa","English","English","English","English",5,0.148807512096945,"each","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",13,0,"experiment","NULL","Scale","Scale","Choice",1673774644939,"6393dfd718602159a5f4663a","3","t03","a","each","person","profess","NULL","usa","English","English","English","English",5,0.148807512096945,"each","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",18,0,"experiment","NULL","Scale","Scale","Choice",1673774651612,"6393dfd718602159a5f4663a","8","t08","d","all","people","claim","NULL","usa","English","English","English","English",5,0.148807512096945,"all","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",21,0,"experiment","NULL","Scale","Scale","Choice",1673774673563,"6393dfd718602159a5f4663a","11","t11","a","each","person","worry","NULL","usa","English","English","English","English",5,0.148807512096945,"each","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",26,0,"experiment","NULL","Scale","Scale","Choice",1673774681394,"6393dfd718602159a5f4663a","16","t16","d","all","people","believe","NULL","usa","English","English","English","English",5,0.148807512096945,"all","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",28,0,"experiment","NULL","Scale","Scale","Choice",1673774687297,"6393dfd718602159a5f4663a","18","t18","b","each","people","profess","NULL","usa","English","English","English","English",5,0.148807512096945,"each","people"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",17,0,"experiment","NULL","Scale","Scale","Choice",1673774711786,"6393dfd718602159a5f4663a","7","t07","a","each","person","believe","NULL","usa","English","English","English","English",5,0.148807512096945,"each","person"
"d969ee96cceec46b401e78f30ff18c9c",1673774837,"PennController",11,0,"experiment","NULL","Scale","Scale","Choice",1673774716325,"6393dfd718602159a5f4663a","1","t01","c","all","person","think","NULL","usa","English","English","English","English",5,0.148807512096945,"all","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",16,0,"experiment","NULL","Scale","Scale","Choice",1673770449990,"6111078c9939cb775b5e4206","6","t06","b","each","people","boast","NULL","California","English","English","English","English",6,0.635230252253401,"each","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",12,0,"experiment","NULL","Scale","Scale","Choice",1673770453885,"6111078c9939cb775b5e4206","2","t02","b","each","people","believe","NULL","California","English","English","English","English",7,1.0331217289396,"each","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",33,0,"experiment","NULL","Scale","Scale","Choice",1673770469134,"6111078c9939cb775b5e4206","23","t23","a","each","person","believe","NULL","California","English","English","English","English",6,0.635230252253401,"each","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",32,0,"experiment","NULL","Scale","Scale","Choice",1673770507254,"6111078c9939cb775b5e4206","22","t22","b","each","people","boast","NULL","California","English","English","English","English",5,0.237338775567205,"each","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",19,0,"experiment","NULL","Scale","Scale","Choice",1673770516062,"6111078c9939cb775b5e4206","9","t09","c","all","person","boast","NULL","California","English","English","English","English",7,1.0331217289396,"all","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",34,0,"experiment","NULL","Scale","Scale","Choice",1673770519070,"6111078c9939cb775b5e4206","24","t24","d","all","people","think","NULL","California","English","English","English","English",7,1.0331217289396,"all","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",27,0,"experiment","NULL","Scale","Scale","Choice",1673770527446,"6111078c9939cb775b5e4206","17","t17","c","all","person","worry","NULL","California","English","English","English","English",6,0.635230252253401,"all","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",20,0,"experiment","NULL","Scale","Scale","Choice",1673770545422,"6111078c9939cb775b5e4206","10","t10","b","each","people","profess","NULL","California","English","English","English","English",4,-0.160552701118991,"each","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",15,0,"experiment","NULL","Scale","Scale","Choice",1673770549502,"6111078c9939cb775b5e4206","5","t05","c","all","person","worry","NULL","California","English","English","English","English",5,0.237338775567205,"all","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",24,0,"experiment","NULL","Scale","Scale","Choice",1673770575366,"6111078c9939cb775b5e4206","14","t14","b","each","people","think","NULL","California","English","English","English","English",6,0.635230252253401,"each","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",11,0,"experiment","NULL","Scale","Scale","Choice",1673770578470,"6111078c9939cb775b5e4206","1","t01","c","all","person","think","NULL","California","English","English","English","English",7,1.0331217289396,"all","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",23,0,"experiment","NULL","Scale","Scale","Choice",1673770582998,"6111078c9939cb775b5e4206","13","t13","c","all","person","claim","NULL","California","English","English","English","English",2,-0.956335654491384,"all","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",14,0,"experiment","NULL","Scale","Scale","Choice",1673770586510,"6111078c9939cb775b5e4206","4","t04","d","all","people","claim","NULL","California","English","English","English","English",6,0.635230252253401,"all","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",26,0,"experiment","NULL","Scale","Scale","Choice",1673770601366,"6111078c9939cb775b5e4206","16","t16","d","all","people","believe","NULL","California","English","English","English","English",6,0.635230252253401,"all","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",30,0,"experiment","NULL","Scale","Scale","Choice",1673770615431,"6111078c9939cb775b5e4206","20","t20","d","all","people","profess","NULL","California","English","English","English","English",4,-0.160552701118991,"all","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",17,0,"experiment","NULL","Scale","Scale","Choice",1673770641198,"6111078c9939cb775b5e4206","7","t07","a","each","person","believe","NULL","California","English","English","English","English",6,0.635230252253401,"each","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",28,0,"experiment","NULL","Scale","Scale","Choice",1673770644886,"6111078c9939cb775b5e4206","18","t18","b","each","people","profess","NULL","California","English","English","English","English",5,0.237338775567205,"each","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",31,0,"experiment","NULL","Scale","Scale","Choice",1673770647631,"6111078c9939cb775b5e4206","21","t21","c","all","person","claim","NULL","California","English","English","English","English",6,0.635230252253401,"all","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",25,0,"experiment","NULL","Scale","Scale","Choice",1673770652911,"6111078c9939cb775b5e4206","15","t15","a","each","person","boast","NULL","California","English","English","English","English",6,0.635230252253401,"each","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",18,0,"experiment","NULL","Scale","Scale","Choice",1673770655094,"6111078c9939cb775b5e4206","8","t08","d","all","people","claim","NULL","California","English","English","English","English",6,0.635230252253401,"all","people"
"d99671825133165fc31e089042541065",1673770709,"PennController",13,0,"experiment","NULL","Scale","Scale","Choice",1673770659222,"6111078c9939cb775b5e4206","3","t03","a","each","person","profess","NULL","California","English","English","English","English",1,-1.35422713117758,"each","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",29,0,"experiment","NULL","Scale","Scale","Choice",1673770663151,"6111078c9939cb775b5e4206","19","t19","a","each","person","worry","NULL","California","English","English","English","English",6,0.635230252253401,"each","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",21,0,"experiment","NULL","Scale","Scale","Choice",1673770674663,"6111078c9939cb775b5e4206","11","t11","a","each","person","worry","NULL","California","English","English","English","English",1,-1.35422713117758,"each","person"
"d99671825133165fc31e089042541065",1673770709,"PennController",22,0,"experiment","NULL","Scale","Scale","Choice",1673770680887,"6111078c9939cb775b5e4206","12","t12","d","all","people","think","NULL","California","English","English","English","English",6,0.635230252253401,"all","people"
